Zenith Angle (degrees),Transmission at 810 nm
17.1,0.5032522678375244
17.2,0.5079024434089661
17.3,0.5005878210067749
17.400000000000002,0.5107163190841675
17.5,0.5171855688095093
17.6,0.5036157965660095
17.7,0.5081311464309692
17.8,0.5023667216300964
17.900000000000002,0.4990614652633667
18.0,0.49245476722717285
18.1,0.4653259217739105
18.2,0.4376240074634552
18.3,0.3813919425010681
18.400000000000002,0.3686664402484894
18.5,0.3529479205608368
18.6,0.31140056252479553
18.7,0.32494619488716125
18.8,0.3642069101333618
18.900000000000002,0.38582658767700195
19.0,0.29712697863578796
19.1,0.24613189697265625
19.200000000000003,0.35228919982910156
19.3,0.26484906673431396
19.400000000000002,0.24892954528331757
19.5,0.24573571979999542
19.6,0.25695571303367615
19.700000000000003,0.30280038714408875
19.8,0.3749634325504303
19.900000000000002,0.41805925965309143
20.0,0.4516579210758209
20.1,0.4523291289806366
20.200000000000003,0.44503703713417053
20.3,0.46203815937042236
20.400000000000002,0.45933347940444946
20.5,0.4612071216106415
20.6,0.49001747369766235
20.700000000000003,0.48846155405044556
20.8,0.50157231092453
20.900000000000002,0.5010929107666016
21.0,0.5054059028625488
21.1,0.5017333030700684
21.200000000000003,0.5082826614379883
21.3,0.5085002183914185
21.400000000000002,0.5097069144248962
21.5,0.512814998626709
21.6,0.5108627676963806
21.700000000000003,0.5124498009681702
21.8,0.5124356150627136
21.900000000000002,0.5139309167861938
22.0,0.514287531375885
22.1,0.5148048996925354
22.200000000000003,0.5135852098464966
22.3,0.5127744078636169
22.400000000000002,0.5116957426071167
22.5,0.5102370381355286
22.6,0.5087816119194031
22.700000000000003,0.507689356803894
22.8,0.5065521001815796
22.900000000000002,0.5052831172943115
23.0,0.5037736892700195
23.1,0.5023443698883057
23.200000000000003,0.5008881092071533
23.3,0.49961599707603455
23.400000000000002,0.49800586700439453
23.5,0.4962077736854553
23.6,0.4934549033641815
23.700000000000003,0.4919617772102356
23.8,0.4892817437648773
23.900000000000002,0.48849886655807495
24.0,0.4875949025154114
24.1,0.48683640360832214
24.200000000000003,0.48577260971069336
24.3,0.48413732647895813
24.400000000000002,0.4819026291370392
24.5,0.4774775505065918
24.6,0.4774607717990875
24.700000000000003,0.47824710607528687
24.8,0.4763443171977997
24.900000000000002,0.47355177998542786
25.0,0.47556760907173157
25.1,0.47442707419395447
25.200000000000003,0.47433754801750183
25.3,0.47239580750465393
25.400000000000002,0.4699619710445404
25.5,0.4671993553638458
25.6,0.4655076265335083
25.700000000000003,0.46260350942611694
25.8,0.4554733335971832
25.900000000000002,0.44523587822914124
26.0,0.44420748949050903
26.1,0.43209367990493774
26.200000000000003,0.427221417427063
26.3,0.4185744524002075
26.400000000000002,0.4290778934955597
26.5,0.4344724118709564
26.6,0.4318443238735199
26.700000000000003,0.40460577607154846
26.8,0.39160868525505066
26.900000000000002,0.38999876379966736
27.0,0.3702951669692993
27.1,0.3711482882499695
27.200000000000003,0.3803873062133789
27.3,0.3439868986606598
27.400000000000002,0.35531991720199585
27.5,0.3317434787750244
27.6,0.34055235981941223
27.700000000000003,0.3312576115131378
27.8,0.31768956780433655
27.900000000000002,0.3105446994304657
28.0,0.2991925776004791
28.1,0.34554317593574524
28.200000000000003,0.36151352524757385
28.3,0.28504422307014465
28.400000000000002,0.25990211963653564
28.5,0.24400007724761963
28.6,0.2883417010307312
28.700000000000003,0.3273560404777527
28.8,0.36828240752220154
28.900000000000002,0.38734033703804016
29.0,0.40068814158439636
29.1,0.3985438048839569
29.200000000000003,0.4065554440021515
29.3,0.40546995401382446
29.400000000000002,0.3976984918117523
29.5,0.3813069760799408
29.6,0.3768925070762634
29.700000000000003,0.37227290868759155
29.8,0.3776399493217468
29.900000000000002,0.37632516026496887
30.0,0.3717788755893707
30.1,0.3731040060520172
30.200000000000003,0.39648598432540894
30.3,0.39816397428512573
30.400000000000002,0.37071964144706726
30.5,0.36752742528915405
30.6,0.36597591638565063
30.700000000000003,0.3785269260406494
30.8,0.38816696405410767
30.900000000000002,0.40138763189315796
31.0,0.4084840714931488
31.1,0.4128026068210602
31.200000000000003,0.4131332337856293
31.3,0.4122912287712097
31.400000000000002,0.41126883029937744
31.5,0.4111321270465851
31.6,0.4104631543159485
31.700000000000003,0.40964436531066895
31.8,0.409039705991745
31.900000000000002,0.40849658846855164
32.0,0.40800443291664124
32.1,0.40730857849121094
32.2,0.40655094385147095
32.300000000000004,0.4058363437652588
32.4,0.4050028324127197
32.5,0.4042157828807831
32.6,0.40341800451278687
32.7,0.4026508629322052
32.800000000000004,0.4018598198890686
32.9,0.40095704793930054
33.0,0.40017783641815186
33.1,0.3993224799633026
33.2,0.398313045501709
33.300000000000004,0.39692166447639465
33.4,0.39580830931663513
33.5,0.39391568303108215
33.6,0.3930468261241913
33.7,0.39121460914611816
33.800000000000004,0.39120596647262573
33.9,0.39073652029037476
34.0,0.3909267783164978
34.1,0.38972973823547363
34.2,0.3882386386394501
34.300000000000004,0.3863905370235443
34.4,0.3829602897167206
34.5,0.3829306662082672
34.6,0.3810364603996277
34.7,0.37919944524765015
34.800000000000004,0.3781720995903015
34.9,0.37813079357147217
35.0,0.37310177087783813
35.1,0.3707093894481659
35.2,0.37026241421699524
35.300000000000004,0.3666285276412964
35.4,0.3651987910270691
35.5,0.3700476884841919
35.6,0.37108439207077026
35.7,0.354939341545105
35.800000000000004,0.35811296105384827
35.9,0.36872607469558716
36.0,0.3578302562236786
36.1,0.35113856196403503
36.2,0.34990033507347107
36.300000000000004,0.3528013527393341
36.4,0.3581458628177643
36.5,0.362395316362381
36.6,0.3649640679359436
36.7,0.3676462769508362
36.800000000000004,0.3682139813899994
36.9,0.36870306730270386
37.0,0.36823171377182007
37.1,0.36660751700401306
37.2,0.36387380957603455
37.300000000000004,0.3618296980857849
37.4,0.3619392514228821
37.5,0.3616572916507721
37.6,0.3627156913280487
37.7,0.3612941801548004
37.800000000000004,0.3579549193382263
37.9,0.36259549856185913
38.0,0.3620084226131439
38.1,0.3586079478263855
38.2,0.35713398456573486
38.300000000000004,0.35564789175987244
38.400000000000006,0.35750794410705566
38.5,0.3586311340332031
38.6,0.3600442111492157
38.7,0.3602707087993622
38.800000000000004,0.36015209555625916
38.900000000000006,0.3596067428588867
39.0,0.3590508997440338
39.1,0.3583718240261078
39.2,0.35782191157341003
39.300000000000004,0.3572377562522888
39.400000000000006,0.35667186975479126
39.5,0.3559493124485016
39.6,0.35511329770088196
39.7,0.3540695309638977
39.800000000000004,0.3531704246997833
39.900000000000006,0.35027605295181274
40.0,0.34181466698646545
40.1,0.3289191722869873
40.2,0.30245500802993774
40.300000000000004,0.2562159299850464
40.400000000000006,0.2028447538614273
40.5,0.1623563915491104
40.6,0.20476850867271423
40.7,0.09608650207519531
40.800000000000004,0.1587824672460556
40.900000000000006,0.3370039761066437
41.0,0.34601160883903503
41.1,0.34561702609062195
41.2,0.3450198173522949
41.300000000000004,0.3444274663925171
41.400000000000006,0.34381020069122314
41.5,0.3431497812271118
41.6,0.34237244725227356
41.7,0.3419288694858551
41.800000000000004,0.341312438249588
41.900000000000006,0.3405495285987854
42.0,0.3398948609828949
42.1,0.3390995264053345
42.2,0.33822426199913025
42.300000000000004,0.33683276176452637
42.400000000000006,0.3355269730091095
42.5,0.3344670236110687
42.6,0.33198437094688416
42.7,0.3297809958457947
42.800000000000004,0.32843127846717834
42.900000000000006,0.3244747519493103
43.0,0.3263433277606964
43.1,0.3273048400878906
43.2,0.32377612590789795
43.300000000000004,0.31690648198127747
43.400000000000006,0.31036579608917236
43.5,0.3093070685863495
43.6,0.3121386468410492
43.7,0.3038714528083801
43.800000000000004,0.3062444031238556
43.900000000000006,0.30651935935020447
44.0,0.3045406639575958
44.1,0.30525779724121094
44.2,0.3173149526119232
44.300000000000004,0.31350409984588623
44.400000000000006,0.2947140038013458
44.5,0.29247209429740906
44.6,0.29737749695777893
44.7,0.30068904161453247
44.800000000000004,0.3143891990184784
44.900000000000006,0.3172864019870758
45.0,0.31846916675567627
45.1,0.3185189366340637
45.2,0.3194141685962677
45.300000000000004,0.3175676763057709
45.400000000000006,0.3154822587966919
45.5,0.31661906838417053
45.6,0.3146730363368988
45.7,0.3134944438934326
45.800000000000004,0.31237104535102844
45.900000000000006,0.31155818700790405
46.0,0.31300005316734314
46.1,0.3123526871204376
46.2,0.3072112500667572
46.300000000000004,0.30604422092437744
46.400000000000006,0.30681174993515015
46.5,0.3048582971096039
46.6,0.3094823956489563
46.7,0.31105268001556396
46.800000000000004,0.3064603805541992
46.900000000000006,0.30244970321655273
47.0,0.2992405593395233
47.1,0.29829296469688416
47.2,0.2972646951675415
47.300000000000004,0.29197123646736145
47.400000000000006,0.2810175120830536
47.5,0.2673968970775604
47.6,0.2726622223854065
47.7,0.24230259656906128
47.800000000000004,0.27749118208885193
47.900000000000006,0.3053022623062134
48.0,0.3047563135623932
48.1,0.3039543032646179
48.2,0.3032662868499756
48.300000000000004,0.3025352954864502
48.400000000000006,0.3017653524875641
48.5,0.3010643422603607
48.6,0.3003624677658081
48.7,0.29958683252334595
48.800000000000004,0.29878923296928406
48.900000000000006,0.29797863960266113
49.0,0.2971871793270111
49.1,0.2963656187057495
49.2,0.29555004835128784
49.300000000000004,0.294737309217453
49.400000000000006,0.2939278185367584
49.5,0.2931199371814728
49.6,0.2923046052455902
49.7,0.29150116443634033
49.800000000000004,0.2906781733036041
49.900000000000006,0.28985071182250977
50.0,0.28894874453544617
50.1,0.28817638754844666
50.2,0.28726619482040405
50.300000000000004,0.28647831082344055
50.400000000000006,0.28563085198402405
50.5,0.2849671542644501
50.6,0.28401538729667664
50.7,0.2827417254447937
50.800000000000004,0.28189897537231445
50.900000000000006,0.2803354859352112
51.0,0.2795676290988922
51.1,0.27808690071105957
51.2,0.27688005566596985
51.300000000000004,0.275931179523468
51.400000000000006,0.27569490671157837
51.5,0.27531129121780396
51.6,0.27495789527893066
51.7,0.27127864956855774
51.800000000000004,0.2732711732387543
51.900000000000006,0.27259883284568787
52.0,0.2698741853237152
52.1,0.2676941156387329
52.2,0.2669990062713623
52.300000000000004,0.26790091395378113
52.400000000000006,0.26871946454048157
52.5,0.2693850100040436
52.6,0.2690216302871704
52.7,0.26843583583831787
52.800000000000004,0.26788973808288574
52.900000000000006,0.2673985958099365
53.0,0.26656123995780945
53.1,0.265847384929657
53.2,0.26500973105430603
53.300000000000004,0.264190137386322
53.400000000000006,0.26336386799812317
53.5,0.2624640166759491
53.6,0.2616252899169922
53.7,0.26080322265625
53.800000000000004,0.2599410116672516
53.900000000000006,0.2591397166252136
54.0,0.257872074842453
54.1,0.2559545636177063
54.2,0.25517353415489197
54.300000000000004,0.2536156177520752
54.400000000000006,0.251164972782135
54.5,0.2508861720561981
54.6,0.24383367598056793
54.7,0.2522326409816742
54.800000000000004,0.2537640929222107
54.900000000000006,0.25350090861320496
55.0,0.25287848711013794
55.1,0.25224044919013977
55.2,0.25160419940948486
55.300000000000004,0.2509702444076538
55.400000000000006,0.2503386437892914
55.5,0.24970929324626923
55.6,0.24908222258090973
55.7,0.24845747649669647
55.800000000000004,0.24783499538898468
55.900000000000006,0.24721471965312958
56.0,0.24659667909145355
56.1,0.24595783650875092
56.2,0.24532131850719452
56.300000000000004,0.24468721449375153
56.400000000000006,0.24405530095100403
56.5,0.24342577159404755
56.6,0.24279838800430298
56.7,0.24217332899570465
56.800000000000004,0.241550475358963
56.900000000000006,0.24092990159988403
57.0,0.24031156301498413
57.1,0.23972871899604797
57.2,0.2391471266746521
57.300000000000004,0.2385662943124771
57.400000000000006,0.23798757791519165
57.5,0.2373986393213272
57.6,0.23682023584842682
57.7,0.236190527677536
57.800000000000004,0.23560568690299988
57.900000000000006,0.23489214479923248
58.0,0.2343069165945053
58.1,0.23363430798053741
58.2,0.23323699831962585
58.300000000000004,0.23248694837093353
58.400000000000006,0.23157435655593872
58.5,0.23099827766418457
58.6,0.230245903134346
58.7,0.22949260473251343
58.800000000000004,0.22934305667877197
58.900000000000006,0.22860589623451233
59.0,0.2271050065755844
59.1,0.22527433931827545
59.2,0.22753426432609558
59.300000000000004,0.2271633744239807
59.400000000000006,0.2251395434141159
59.5,0.22460828721523285
59.6,0.2246803641319275
59.7,0.2226940542459488
59.800000000000004,0.22227592766284943
59.900000000000006,0.22175230085849762
60.0,0.22359156608581543
