Zenith Angle (degrees),Transmission at 810 nm
9.8,0.9185611
9.9,0.9185735
10.0,0.9185363
10.100000000000001,0.9184988
10.200000000000001,0.9184821
10.3,0.918471
10.4,0.91845614
10.5,0.9184345
10.600000000000001,0.9184236
10.700000000000001,0.91836214
10.8,0.9183183
10.9,0.91833067
11.0,0.91828585
11.100000000000001,0.9182515
11.200000000000001,0.91823995
11.3,0.9182193
11.4,0.91817933
11.5,0.918161
11.600000000000001,0.9181451
11.700000000000001,0.9181333
11.8,0.9180882
11.9,0.91807514
12.0,0.91802996
12.100000000000001,0.91801316
12.200000000000001,0.9179726
12.3,0.91795367
12.4,0.917914
12.5,0.9178683
12.600000000000001,0.9178554
12.700000000000001,0.9178361
12.8,0.91776717
12.9,0.91777635
13.0,0.91773015
13.100000000000001,0.9177153
13.200000000000001,0.91769975
13.3,0.9176288
13.4,0.9176098
13.5,0.9175907
13.600000000000001,0.91757727
13.700000000000001,0.91752756
13.8,0.9174866
13.9,0.9174356
14.0,0.9174196
14.100000000000001,0.9173726
14.200000000000001,0.9173527
14.3,0.91733193
14.4,0.91731197
14.5,0.9172686
14.600000000000001,0.91722584
14.700000000000001,0.91720444
14.8,0.91715896
14.9,0.91713613
15.0,0.9170929
15.100000000000001,0.91704035
15.200000000000001,0.91699564
15.3,0.9169753
15.4,0.9169588
15.5,0.91690373
15.600000000000001,0.9168651
15.700000000000001,0.91684264
15.8,0.916816
15.9,0.9167679
16.0,0.91669476
16.1,0.9166741
16.2,0.91667897
16.3,0.91662836
16.400000000000002,0.9165838
16.5,0.91653246
16.6,0.9164875
16.7,0.9164648
16.8,0.9164094
16.900000000000002,0.91636354
17.0,0.91634077
17.1,0.91628504
17.2,0.91623366
17.3,0.9161917
17.400000000000002,0.91615826
17.5,0.91613907
17.6,0.9160893
17.7,0.9160368
17.8,0.91601914
17.900000000000002,0.9159377
18.0,0.9159148
18.1,0.9158632
18.2,0.9158092
18.3,0.9157626
18.400000000000002,0.9157108
18.5,0.91568565
18.6,0.9156321
18.7,0.9156033
18.8,0.9155479
18.900000000000002,0.91552454
19.0,0.9154437
19.1,0.9154466
19.200000000000003,0.9153418
19.3,0.9153335
19.400000000000002,0.9152858
19.5,0.9152303
19.6,0.91517764
19.700000000000003,0.91515225
19.8,0.91509694
19.900000000000002,0.91504216
20.0,0.9149651
20.1,0.91493446
20.200000000000003,0.9148785
20.3,0.9148297
20.400000000000002,0.914769
20.5,0.9147429
20.6,0.9147092
20.700000000000003,0.91463256
20.8,0.9145756
20.900000000000002,0.91452116
21.0,0.91446507
21.1,0.9144092
21.200000000000003,0.91437805
21.3,0.9143191
21.400000000000002,0.9142915
21.5,0.9142072
21.6,0.9141695
21.700000000000003,0.91411895
21.8,0.91403854
21.900000000000002,0.9139827
22.0,0.9139755
22.1,0.9139183
22.200000000000003,0.91383475
22.3,0.91376936
22.400000000000002,0.9137475
22.5,0.91368425
22.6,0.9136229
22.700000000000003,0.91356367
22.8,0.9134781
22.900000000000002,0.9134482
23.0,0.9133634
23.1,0.9133034
23.200000000000003,0.9132405
23.3,0.9132077
23.400000000000002,0.91317564
23.5,0.91309196
23.6,0.9130282
23.700000000000003,0.9129697
23.8,0.9129091
23.900000000000002,0.9128455
24.0,0.9127913
24.1,0.91272664
24.200000000000003,0.91266346
24.3,0.9126024
24.400000000000002,0.9125362
24.5,0.91245437
24.6,0.9124401
24.700000000000003,0.9123293
24.8,0.9122672
24.900000000000002,0.9122251
25.0,0.9121401
25.1,0.91207457
25.200000000000003,0.91201043
25.3,0.91191995
25.400000000000002,0.9118851
25.5,0.91182077
25.6,0.9117349
25.700000000000003,0.9116923
25.8,0.9116083
25.900000000000002,0.9115395
26.0,0.9115012
26.1,0.9114105
26.200000000000003,0.91134924
26.3,0.9112808
26.400000000000002,0.9112365
26.5,0.91114444
26.6,0.9110826
26.700000000000003,0.910987
26.8,0.9109227
26.900000000000002,0.9108555
27.0,0.91078675
27.1,0.91072375
27.200000000000003,0.9106077
27.3,0.9105625
27.400000000000002,0.9104739
27.5,0.9103999
27.6,0.91033584
27.700000000000003,0.9102655
27.8,0.9101982
27.900000000000002,0.91012716
28.0,0.91002953
28.1,0.90996546
28.200000000000003,0.9098711
28.3,0.9098295
28.400000000000002,0.9097308
28.5,0.90964174
28.6,0.9095662
28.700000000000003,0.9094992
28.8,0.9094231
28.900000000000002,0.9093589
29.0,0.90925926
29.1,0.90916246
29.200000000000003,0.9090912
29.3,0.9090215
29.400000000000002,0.9089197
29.5,0.9088482
29.6,0.9087754
29.700000000000003,0.908676
29.8,0.90861183
29.900000000000002,0.9085062
30.0,0.9084393
30.1,0.9083366
30.200000000000003,0.9082641
30.3,0.90822107
30.400000000000002,0.9081174
30.5,0.908021
30.6,0.90791607
30.700000000000003,0.90786326
30.8,0.9077893
30.900000000000002,0.90769285
31.0,0.9075898
31.1,0.9075154
31.200000000000003,0.9074136
31.3,0.90733796
31.400000000000002,0.9072384
31.5,0.9071344
31.6,0.9070557
31.700000000000003,0.9069581
31.8,0.9068817
31.900000000000002,0.90680605
32.0,0.906675
32.1,0.90659326
32.2,0.906494
32.300000000000004,0.9064121
32.4,0.90633464
32.5,0.9062307
32.6,0.90612566
32.7,0.90602267
32.800000000000004,0.90591943
32.9,0.9058374
33.0,0.90573347
33.1,0.90565366
33.2,0.9055431
33.300000000000004,0.9054145
33.4,0.905354
33.5,0.9052798
33.6,0.9051404
33.7,0.9050375
33.800000000000004,0.90495515
33.9,0.9048473
34.0,0.9047631
34.1,0.9046346
34.2,0.90454805
34.300000000000004,0.90443933
34.4,0.90435517
34.5,0.90422374
34.6,0.90411144
34.7,0.9040536
34.800000000000004,0.9039219
34.9,0.90380704
35.0,0.9037033
35.1,0.90358526
35.2,0.9034984
35.300000000000004,0.9033651
35.4,0.9032545
35.5,0.90319324
35.6,0.90302634
35.7,0.9029368
35.800000000000004,0.9028566
35.9,0.90274626
36.0,0.9026016
36.1,0.9024909
36.2,0.90240186
36.300000000000004,0.9022897
36.4,0.9021693
36.5,0.9020624
36.6,0.9019445
36.7,0.90180457
36.800000000000004,0.90171677
36.9,0.9015938
37.0,0.9014752
37.1,0.90136576
37.2,0.9011985
37.300000000000004,0.90113705
37.4,0.9009891
37.5,0.9008703
37.6,0.9007331
37.7,0.90061
37.800000000000004,0.9005469
37.9,0.90040106
38.0,0.9002583
38.1,0.9001327
38.2,0.9000465
38.300000000000004,0.89987284
38.400000000000006,0.8997476
38.5,0.8996286
38.6,0.89950556
38.7,0.8993863
38.800000000000004,0.8992678
38.900000000000006,0.8991191
39.0,0.8989704
39.1,0.8988477
39.2,0.8987557
39.300000000000004,0.8986099
39.400000000000006,0.8984821
39.5,0.8983316
39.6,0.89823556
39.7,0.8981141
39.800000000000004,0.8979547
39.900000000000006,0.8978035
40.0,0.89768124
40.1,0.89755726
40.2,0.8974327
40.300000000000004,0.8972757
40.400000000000006,0.89713305
40.5,0.89697105
40.6,0.89682716
40.7,0.89669704
40.800000000000004,0.89657205
40.900000000000006,0.8964427
41.0,0.89631736
41.1,0.8961607
41.2,0.8960261
41.300000000000004,0.8958749
41.400000000000006,0.89571553
41.5,0.895587
41.6,0.89540535
41.7,0.8952777
41.800000000000004,0.8951171
41.900000000000006,0.8949905
42.0,0.894828
42.1,0.8947069
42.2,0.8945161
42.300000000000004,0.8943799
42.400000000000006,0.8942766
42.5,0.8940869
42.6,0.89395136
42.7,0.89376265
42.800000000000004,0.89363354
42.900000000000006,0.89344215
43.0,0.8933131
43.1,0.89315295
43.2,0.8929904
43.300000000000004,0.89282525
43.400000000000006,0.8926621
43.5,0.8925309
43.6,0.89236015
43.7,0.89222425
43.800000000000004,0.89201057
43.900000000000006,0.8919035
44.0,0.8917017
44.1,0.89154327
44.2,0.8914002
44.300000000000004,0.8911909
44.400000000000006,0.89104235
44.5,0.8908756
44.6,0.8907311
44.7,0.89054495
44.800000000000004,0.8903188
44.900000000000006,0.89019763
45.0,0.8900305
45.1,0.88981026
45.2,0.8896115
45.300000000000004,0.8894761
45.400000000000006,0.8893062
45.5,0.8891555
45.6,0.8889511
45.7,0.8887645
45.800000000000004,0.8886465
45.900000000000006,0.88841754
46.0,0.8882706
46.1,0.8880656
46.2,0.88787
46.300000000000004,0.8877276
46.400000000000006,0.8874682
46.5,0.8872908
46.6,0.8871161
46.7,0.886911
46.800000000000004,0.88676983
46.900000000000006,0.8865368
47.0,0.8863572
47.1,0.8861505
47.2,0.88597906
47.300000000000004,0.8857935
47.400000000000006,0.8855957
47.5,0.8853842
47.6,0.88519895
47.7,0.8849672
47.800000000000004,0.88481516
47.900000000000006,0.88460714
48.0,0.8844049
48.1,0.8841636
48.2,0.8839809
48.300000000000004,0.8837735
48.400000000000006,0.8835618
48.5,0.88340724
48.6,0.8831613
48.7,0.8830039
48.800000000000004,0.8827423
48.900000000000006,0.8825584
49.0,0.88231623
49.1,0.8821282
49.2,0.88190895
49.300000000000004,0.88172776
49.400000000000006,0.8814825
49.5,0.88127005
49.6,0.88102835
49.7,0.8808083
49.800000000000004,0.8805931
49.900000000000006,0.88037586
50.0,0.8801561
50.1,0.87992054
50.2,0.8797201
50.300000000000004,0.879497
50.400000000000006,0.8792563
50.5,0.879013
50.6,0.8787869
50.7,0.878548
50.800000000000004,0.8783376
50.900000000000006,0.8780985
51.0,0.8778646
51.1,0.87764496
51.2,0.87735784
51.300000000000004,0.8771542
51.400000000000006,0.8768985
51.5,0.8766622
51.6,0.87640506
51.7,0.87619007
51.800000000000004,0.87594694
51.900000000000006,0.8756772
52.0,0.8754345
52.1,0.8751783
52.2,0.8748965
52.300000000000004,0.87465084
52.400000000000006,0.8744196
52.5,0.8741573
52.6,0.8739071
52.7,0.87366706
52.800000000000004,0.87339205
52.900000000000006,0.8731324
53.0,0.87289435
53.1,0.87260264
53.2,0.87232685
53.300000000000004,0.8720791
53.400000000000006,0.87181044
53.5,0.8715335
53.6,0.87128365
53.7,0.8710054
53.800000000000004,0.8707065
53.900000000000006,0.8704461
54.0,0.8701538
54.1,0.86984867
54.2,0.8696133
54.300000000000004,0.86932915
54.400000000000006,0.8689999
54.5,0.8687662
54.6,0.8684667
54.7,0.8681925
54.800000000000004,0.86788756
54.900000000000006,0.8676184
55.0,0.8673197
55.1,0.8670195
55.2,0.8666712
55.300000000000004,0.8664013
55.400000000000006,0.86608833
55.5,0.86578125
55.6,0.865485
55.7,0.8652037
55.800000000000004,0.8648779
55.900000000000006,0.86457115
56.0,0.8642371
56.1,0.86391324
56.2,0.8636331
56.300000000000004,0.8633376
56.400000000000006,0.86296284
56.5,0.8626792
56.6,0.86233264
56.7,0.8620053
56.800000000000004,0.8617013
56.900000000000006,0.86137265
57.0,0.8610558
57.1,0.86071336
57.2,0.86034775
57.300000000000004,0.860012
57.400000000000006,0.8596422
57.5,0.8593678
57.6,0.8589506
57.7,0.858646
57.800000000000004,0.8582997
57.900000000000006,0.85792935
58.0,0.85757923
58.1,0.8572615
58.2,0.85687965
58.300000000000004,0.8565776
58.400000000000006,0.8561614
58.5,0.8557712
58.6,0.8554731
58.7,0.85505444
58.800000000000004,0.8546799
58.900000000000006,0.8543483
59.0,0.8539491
59.1,0.85353845
59.2,0.85318094
59.300000000000004,0.8528225
59.400000000000006,0.8524209
59.5,0.8519855
59.6,0.8516356
59.7,0.85127515
59.800000000000004,0.85085833
59.900000000000006,0.8504385
60.0,0.85011435
60.1,0.84964263
60.2,0.8492785
60.300000000000004,0.8488141
60.400000000000006,0.8483834
60.5,0.84803647
60.6,0.8475779
60.7,0.84717065
60.800000000000004,0.84675246
60.900000000000006,0.8463432
61.0,0.8458876
61.1,0.84546643
61.2,0.8450273
61.300000000000004,0.8445916
61.400000000000006,0.84418505
61.5,0.84376395
61.6,0.843294
61.7,0.842853
61.800000000000004,0.84240335
61.900000000000006,0.841958
62.0,0.84146804
62.1,0.8410302
62.2,0.84053826
62.300000000000004,0.84007347
62.400000000000006,0.83967537
62.5,0.8391407
62.6,0.8386617
62.7,0.8381965
62.800000000000004,0.8376934
62.900000000000006,0.83721423
63.0,0.836724
63.1,0.83626765
63.2,0.83577013
63.300000000000004,0.835243
63.400000000000006,0.83475
63.5,0.834208
63.6,0.8336971
63.7,0.8331874
63.800000000000004,0.83266896
63.900000000000006,0.83209395
64.0,0.83163494
64.10000000000001,0.8311269
64.2,0.8305635
64.3,0.83002305
64.4,0.8294857
64.5,0.82892615
64.60000000000001,0.82842934
64.7,0.8278604
64.8,0.8272534
64.9,0.8266853
65.0,0.82619756
65.10000000000001,0.8256097
65.2,0.82500684
65.3,0.8244368
65.4,0.8238463
65.5,0.8232571
65.60000000000001,0.8226544
65.7,0.8221134
65.8,0.82141453
65.9,0.8208216
66.0,0.82027453
66.10000000000001,0.8196673
66.2,0.81901544
66.3,0.8184099
66.4,0.81767595
66.5,0.8171479
66.60000000000001,0.8165278
66.7,0.8158262
66.8,0.8151747
66.9,0.8145417
67.0,0.81384426
67.10000000000001,0.81322265
67.2,0.81253296
67.3,0.8118665
67.4,0.8111213
67.5,0.8104067
67.60000000000001,0.8098578
67.7,0.80912435
67.8,0.8083653
67.9,0.8076936
68.0,0.8069827
68.10000000000001,0.80622095
68.2,0.805501
68.3,0.8047362
68.4,0.80402935
68.5,0.8032565
68.60000000000001,0.80245316
68.7,0.8017567
68.8,0.8009737
68.9,0.8001843
69.0,0.79940355
69.10000000000001,0.7986253
69.2,0.79784346
69.3,0.7970417
69.4,0.7961777
69.5,0.79543066
69.60000000000001,0.7946123
69.7,0.7937508
69.8,0.7929219
69.9,0.7920601
70.0,0.7912021
70.10000000000001,0.7903799
70.2,0.78945893
70.3,0.78863066
70.4,0.787778
70.5,0.78684884
70.60000000000001,0.78589916
70.7,0.7849877
70.8,0.7840945
70.9,0.7831879
71.0,0.78225654
71.10000000000001,0.7812329
71.2,0.7803622
71.3,0.77943635
71.4,0.7784097
71.5,0.77741355
71.60000000000001,0.77649593
71.7,0.7754544
71.8,0.7744263
71.9,0.773372
72.0,0.7724308
72.10000000000001,0.7712532
72.2,0.77028656
72.3,0.7692732
72.4,0.7681128
72.5,0.7670484
72.60000000000001,0.76599187
72.7,0.7648786
72.8,0.7637703
72.9,0.7626332
73.0,0.761493
73.10000000000001,0.76032794
73.2,0.7591792
73.3,0.7579658
73.4,0.7567997
73.5,0.7556067
73.60000000000001,0.7543892
73.7,0.7531539
73.8,0.7519557
73.9,0.7507063
74.0,0.7494266
74.10000000000001,0.7481637
74.2,0.7468425
74.3,0.7454837
74.4,0.74418956
74.5,0.74288434
74.60000000000001,0.74150074
74.7,0.740233
74.8,0.7387326
74.9,0.73743975
75.0,0.7360375
75.10000000000001,0.7345652
75.2,0.73312646
75.3,0.7316787
75.4,0.7301501
75.5,0.72871166
75.60000000000001,0.7271767
75.7,0.7257008
75.8,0.72408694
75.9,0.7224492
76.0,0.7210149
76.10000000000001,0.71932113
76.2,0.71764284
76.3,0.7161258
76.4,0.71442825
76.5,0.712768
76.60000000000001,0.7110517
76.7,0.70930797
76.80000000000001,0.7075401
76.9,0.7057964
77.0,0.70393056
77.10000000000001,0.70216435
77.2,0.70035714
77.30000000000001,0.698399
77.4,0.69643945
77.5,0.6946297
77.60000000000001,0.6926965
77.7,0.69062835
77.80000000000001,0.68876195
77.9,0.6868134
78.0,0.6847252
78.10000000000001,0.68262565
78.2,0.680502
78.30000000000001,0.6785067
78.4,0.67614645
78.5,0.6739327
78.60000000000001,0.67181355
78.7,0.66954273
78.80000000000001,0.66732913
78.9,0.6650554
79.0,0.66255337
79.10000000000001,0.6602272
79.2,0.65784657
79.30000000000001,0.65529114
79.4,0.65289724
79.5,0.65043575
79.60000000000001,0.6478011
79.7,0.64520836
79.80000000000001,0.6425205
79.9,0.6399765
80.0,0.63713205
80.10000000000001,0.63445204
80.2,0.6316131
80.30000000000001,0.6287948
80.4,0.6259063
80.5,0.6229011
80.60000000000001,0.6199178
80.7,0.6167795
80.80000000000001,0.61392707
80.9,0.6105365
81.0,0.6074021
81.10000000000001,0.6042084
81.2,0.6008197
81.30000000000001,0.59757733
81.4,0.5939503
81.5,0.590563
81.60000000000001,0.5870445
81.7,0.583503
81.80000000000001,0.57998455
81.9,0.57630765
82.0,0.57228696
82.10000000000001,0.5685393
82.2,0.5645957
82.30000000000001,0.5604408
82.4,0.556511
82.5,0.55221784
82.60000000000001,0.54842126
82.7,0.54370296
82.80000000000001,0.5394402
82.9,0.5350641
83.0,0.53055274
83.10000000000001,0.52579397
83.2,0.52121997
83.30000000000001,0.51640743
83.4,0.5114294
83.5,0.5063765
83.60000000000001,0.5011994
83.7,0.49624842
83.80000000000001,0.49057376
83.9,0.48540884
84.0,0.48003873
84.10000000000001,0.4742172
84.2,0.4684742
84.30000000000001,0.46257615
84.4,0.4565154
84.5,0.45042565
84.60000000000001,0.4444416
84.7,0.43799064
84.80000000000001,0.4312933
84.9,0.424848
85.0,0.41797167
85.10000000000001,0.4107146
85.2,0.403857
85.30000000000001,0.39646503
85.4,0.38905054
85.5,0.3814758
85.60000000000001,0.37380823
85.7,0.36590886
85.80000000000001,0.3575728
85.9,0.34960988
86.0,0.3410158
86.10000000000001,0.3324709
86.2,0.32360113
86.30000000000001,0.31459647
86.4,0.30515808
86.5,0.29600334
86.60000000000001,0.28632632
86.7,0.2763959
86.80000000000001,0.2667625
86.9,0.2567094
87.0,0.24603891
87.10000000000001,0.23554835
87.2,0.22480363
87.30000000000001,0.21384907
87.4,0.20306614
87.5,0.19205855
87.60000000000001,0.18053706
87.7,0.16920365
87.80000000000001,0.15769222
87.9,0.1462074
88.0,0.13478705
88.10000000000001,0.12323079
88.2,0.11166296
88.30000000000001,0.100634
88.4,0.08935597
88.5,0.07865422
88.60000000000001,0.06800342
88.7,0.057989307
88.80000000000001,0.048444856
88.9,0.039537802
89.0,0.03145588
89.10000000000001,0.024068264
89.2,0.017844861
89.30000000000001,0.01247441
89.4,0.0081789745
89.5,0.00495617
89.60000000000001,0.0026899988
89.7,0.0012695024
89.80000000000001,0.00049487763
89.9,0.00014691139
90.0,2.9902498e-05
