Zenith Angle (degrees),Transmission at 810 nm
39.900000000000006,0.6479606
40.0,0.6476089
40.1,0.64725727
40.2,0.64685154
40.300000000000004,0.64642084
40.400000000000006,0.6460433
40.5,0.645558
40.6,0.6452034
40.7,0.6447485
40.800000000000004,0.64426744
40.900000000000006,0.64395666
41.0,0.64345306
41.1,0.6430211
41.2,0.6427168
41.300000000000004,0.6422829
41.400000000000006,0.6417725
41.5,0.6413651
41.6,0.64095527
41.7,0.6404736
41.800000000000004,0.64001256
41.900000000000006,0.63962674
42.0,0.6391461
42.1,0.6387135
42.2,0.63829905
42.300000000000004,0.63778615
42.400000000000006,0.6374792
42.5,0.6368923
42.6,0.6364558
42.7,0.63599133
42.800000000000004,0.63563466
42.900000000000006,0.6351215
43.0,0.6346609
43.1,0.63416743
43.2,0.6336827
43.300000000000004,0.6332727
43.400000000000006,0.6327841
43.5,0.6323959
43.6,0.63180363
43.7,0.6314172
43.800000000000004,0.6308814
43.900000000000006,0.6304368
44.0,0.6299223
44.1,0.6295113
44.2,0.62897116
44.300000000000004,0.62850535
44.400000000000006,0.62798566
44.5,0.6275242
44.6,0.6269537
44.7,0.6265905
44.800000000000004,0.6260004
44.900000000000006,0.6255069
45.0,0.6250446
45.1,0.6245228
45.2,0.6239043
45.300000000000004,0.6235153
45.400000000000006,0.62297285
45.5,0.622429
45.6,0.62195945
45.7,0.6213942
45.800000000000004,0.6209266
45.900000000000006,0.6203359
46.0,0.61991495
46.1,0.619395
46.2,0.6187252
46.300000000000004,0.6182835
46.400000000000006,0.61763656
46.5,0.6170438
46.6,0.6167493
46.7,0.616083
46.800000000000004,0.6155376
46.900000000000006,0.6148941
47.0,0.614422
47.1,0.6137756
47.2,0.6133574
47.300000000000004,0.61281
47.400000000000006,0.6122619
47.5,0.61162144
47.6,0.61107224
47.7,0.6105032
47.800000000000004,0.60993415
47.900000000000006,0.6094353
48.0,0.60884327
48.1,0.6081652
48.2,0.60767245
48.300000000000004,0.6070536
48.400000000000006,0.60650134
48.5,0.6059092
48.6,0.60521156
48.7,0.6047656
48.800000000000004,0.60412145
48.900000000000006,0.60349524
49.0,0.6028481
49.1,0.6023037
49.2,0.60174954
49.300000000000004,0.6010163
49.400000000000006,0.60048336
49.5,0.5998381
49.6,0.5992163
49.7,0.5986221
49.800000000000004,0.59799665
49.900000000000006,0.5973007
50.0,0.5966597
50.1,0.59607005
50.2,0.5954638
50.300000000000004,0.594842
50.400000000000006,0.59424144
50.5,0.59356016
50.6,0.5929239
50.7,0.5923368
50.800000000000004,0.5916312
50.900000000000006,0.59091586
51.0,0.5902995
51.1,0.5895837
51.2,0.58895713
51.300000000000004,0.5882638
51.400000000000006,0.587616
51.5,0.58694595
51.6,0.58621264
51.7,0.5856636
51.800000000000004,0.5849466
51.900000000000006,0.58423
52.0,0.58355683
52.1,0.5828498
52.2,0.5821544
52.300000000000004,0.5814111
52.400000000000006,0.5807036
52.5,0.58004665
52.6,0.57926685
52.7,0.5786731
52.800000000000004,0.5778435
52.900000000000006,0.5772368
53.0,0.57642174
53.1,0.5757381
53.2,0.57494706
53.300000000000004,0.57425547
53.400000000000006,0.5735462
53.5,0.57280505
53.6,0.5720403
53.7,0.5712994
53.800000000000004,0.5705945
53.900000000000006,0.5697601
54.0,0.5690935
54.1,0.56828845
54.2,0.56753796
54.300000000000004,0.5667388
54.400000000000006,0.5658608
54.5,0.5652464
54.6,0.5643687
54.7,0.5635933
54.800000000000004,0.5628988
54.900000000000006,0.56206644
55.0,0.56126595
55.1,0.5605048
55.2,0.55966204
55.300000000000004,0.5588451
55.400000000000006,0.5581033
55.5,0.5572068
55.6,0.55639505
55.7,0.55560315
55.800000000000004,0.5546889
55.900000000000006,0.553892
56.0,0.5531116
56.1,0.55231464
56.2,0.5514994
56.300000000000004,0.55067927
56.400000000000006,0.5497949
56.5,0.5489012
56.6,0.54808384
56.7,0.5471752
56.800000000000004,0.5463241
56.900000000000006,0.54546356
57.0,0.544603
57.1,0.5436969
57.2,0.54281586
57.300000000000004,0.5419461
57.400000000000006,0.54098547
57.5,0.5401974
57.6,0.5392443
57.7,0.53825057
57.800000000000004,0.53742903
57.900000000000006,0.5364839
58.0,0.53557074
58.1,0.5346726
58.2,0.53370464
58.300000000000004,0.53285116
58.400000000000006,0.5319362
58.5,0.5309743
58.6,0.53000903
58.7,0.52900165
58.800000000000004,0.5280259
58.900000000000006,0.5271281
59.0,0.52626455
59.1,0.5251134
59.2,0.52421075
59.300000000000004,0.52326834
59.400000000000006,0.52215636
59.5,0.5212101
59.6,0.52032983
59.7,0.5192618
59.800000000000004,0.51826125
59.900000000000006,0.51719373
60.0,0.5162867
60.1,0.51512027
60.2,0.51428854
60.300000000000004,0.51318455
60.400000000000006,0.51206726
60.5,0.51109713
60.6,0.5100495
60.7,0.5090352
60.800000000000004,0.50793284
60.900000000000006,0.50695294
61.0,0.505746
61.1,0.5048099
61.2,0.5035775
61.300000000000004,0.5025727
61.400000000000006,0.5013979
61.5,0.5004309
61.6,0.49934596
61.7,0.4982246
61.800000000000004,0.49711475
61.900000000000006,0.49587962
62.0,0.4948137
62.1,0.49370876
62.2,0.4925697
62.300000000000004,0.4913415
62.400000000000006,0.4903098
62.5,0.48914632
62.6,0.48799378
62.7,0.4868454
62.800000000000004,0.48564452
62.900000000000006,0.4844825
63.0,0.48330998
63.1,0.482164
63.2,0.48083395
63.300000000000004,0.47974944
63.400000000000006,0.47844002
63.5,0.47723758
63.6,0.47599527
63.7,0.47466883
63.800000000000004,0.47360885
63.900000000000006,0.47226837
64.0,0.4711622
64.10000000000001,0.4698454
64.2,0.4686127
64.3,0.4672966
64.4,0.46595794
64.5,0.4647186
64.60000000000001,0.46345508
64.7,0.4621926
64.8,0.46086732
64.9,0.45952758
65.0,0.4582813
65.10000000000001,0.4569056
65.2,0.45558462
65.3,0.45420733
65.4,0.45290512
65.5,0.45160308
65.60000000000001,0.4501255
65.7,0.44886097
65.8,0.44742635
65.9,0.44612503
66.0,0.44474158
66.10000000000001,0.44327828
66.2,0.44187233
66.3,0.44056138
66.4,0.43901727
66.5,0.43767583
66.60000000000001,0.43620104
66.7,0.43469545
66.8,0.43330902
66.9,0.43184045
67.0,0.4302679
67.10000000000001,0.4288934
67.2,0.42743102
67.3,0.42584267
67.4,0.42447528
67.5,0.4228143
67.60000000000001,0.42140782
67.7,0.41985852
67.8,0.41833767
67.9,0.41670808
68.0,0.4151779
68.10000000000001,0.41364428
68.2,0.41207945
68.3,0.41048655
68.4,0.40896854
68.5,0.4074697
68.60000000000001,0.40566313
68.7,0.40420562
68.8,0.40241662
68.9,0.4009568
69.0,0.39919662
69.10000000000001,0.39753667
69.2,0.3958691
69.3,0.3943434
69.4,0.3925473
69.5,0.39090177
69.60000000000001,0.38924533
69.7,0.38762203
69.8,0.3858557
69.9,0.38398778
70.0,0.3822677
70.10000000000001,0.3806778
70.2,0.37873435
70.3,0.37710673
70.4,0.37529993
70.5,0.37357476
70.60000000000001,0.371794
70.7,0.369986
70.8,0.36805514
70.9,0.36628985
71.0,0.3644485
71.10000000000001,0.36249027
71.2,0.36080125
71.3,0.35886028
71.4,0.35708007
71.5,0.35514092
71.60000000000001,0.35326356
71.7,0.35122582
71.8,0.34925395
71.9,0.34754422
72.0,0.34555885
72.10000000000001,0.34357458
72.2,0.34154907
72.3,0.3396579
72.4,0.33773574
72.5,0.33557484
72.60000000000001,0.33354703
72.7,0.3317825
72.8,0.3296693
72.9,0.32759658
73.0,0.32548895
73.10000000000001,0.323406
73.2,0.32145774
73.3,0.31929898
73.4,0.3172516
73.5,0.31517902
73.60000000000001,0.3129399
73.7,0.3107266
73.8,0.30876657
73.9,0.30659473
74.0,0.3043878
74.10000000000001,0.30227885
74.2,0.3000224
74.3,0.29768902
74.4,0.29546416
74.5,0.2933498
74.60000000000001,0.29103744
74.7,0.28885472
74.8,0.28656575
74.9,0.28429693
75.0,0.28199223
75.10000000000001,0.27974123
75.2,0.2774298
75.3,0.2750679
75.4,0.27285823
75.5,0.27036768
75.60000000000001,0.26810524
75.7,0.2656164
75.8,0.2633176
75.9,0.26084942
76.0,0.25853267
76.10000000000001,0.25603497
76.2,0.2535988
76.3,0.2513045
76.4,0.24878064
76.5,0.24630004
76.60000000000001,0.24389675
76.7,0.2412672
76.80000000000001,0.23888235
76.9,0.23630713
77.0,0.2338153
77.10000000000001,0.23130643
77.2,0.22874409
77.30000000000001,0.2261873
77.4,0.22356696
77.5,0.22098754
77.60000000000001,0.2184096
77.7,0.21577287
77.80000000000001,0.21320565
77.9,0.21054932
78.0,0.20794152
78.10000000000001,0.20524983
78.2,0.20258364
78.30000000000001,0.20004345
78.4,0.19726399
78.5,0.19460164
78.60000000000001,0.19180787
78.7,0.1892607
78.80000000000001,0.18651378
78.9,0.18370095
79.0,0.18103622
79.10000000000001,0.17825095
79.2,0.17551878
79.30000000000001,0.17269216
79.4,0.16995986
79.5,0.16723986
79.60000000000001,0.16452344
79.7,0.16167937
79.80000000000001,0.15876721
79.9,0.15614623
80.0,0.15324864
80.10000000000001,0.15055387
80.2,0.14768982
80.30000000000001,0.14491995
80.4,0.14205237
80.5,0.13927639
80.60000000000001,0.13640103
80.7,0.13366121
80.80000000000001,0.13082884
80.9,0.12803777
81.0,0.12524189
81.10000000000001,0.12233712
81.2,0.119545154
81.30000000000001,0.116849296
81.4,0.1139085
81.5,0.11114693
81.60000000000001,0.108337365
81.7,0.10559862
81.80000000000001,0.10285158
81.9,0.10000905
82.0,0.09722715
82.10000000000001,0.09446582
82.2,0.091656126
82.30000000000001,0.089039445
82.4,0.08633077
82.5,0.08361086
82.60000000000001,0.08089999
82.7,0.07828734
82.80000000000001,0.075629674
82.9,0.072976194
83.0,0.07037204
83.10000000000001,0.067761704
83.2,0.06532185
83.30000000000001,0.062690414
83.4,0.060197525
83.5,0.057769105
83.60000000000001,0.055343006
83.7,0.05290724
83.80000000000001,0.050518718
83.9,0.04820924
84.0,0.04591722
84.10000000000001,0.043652527
84.2,0.04137482
84.30000000000001,0.039233133
84.4,0.037069235
84.5,0.03502018
84.60000000000001,0.032946173
84.7,0.030990727
84.80000000000001,0.029073568
84.9,0.027149476
85.0,0.025396178
85.10000000000001,0.02358401
85.2,0.021905916
85.30000000000001,0.020269845
85.4,0.018698866
85.5,0.017146701
85.60000000000001,0.015705483
85.7,0.014311502
85.80000000000001,0.013012462
85.9,0.011775733
86.0,0.010614839
86.10000000000001,0.0094958125
86.2,0.008440133
86.30000000000001,0.007488264
86.4,0.006587099
86.5,0.0057499604
86.60000000000001,0.004990506
86.7,0.004292758
86.80000000000001,0.003672838
86.9,0.0030996576
87.0,0.0025998247
87.10000000000001,0.0021512236
87.2,0.0017644807
87.30000000000001,0.0014246416
87.4,0.0011330781
87.5,0.00089084235
87.60000000000001,0.0006847558
87.7,0.0005167334
87.80000000000001,0.00038373165
87.9,0.0002760292
88.0,0.0001946442
88.10000000000001,0.00013265316
88.2,8.7556735e-05
88.30000000000001,5.5970468e-05
88.4,3.402262e-05
88.5,1.9847688e-05
88.60000000000001,1.09042485e-05
88.7,5.644446e-06
88.80000000000001,2.7000826e-06
88.9,1.2037585e-06
89.0,4.845907e-07
89.10000000000001,1.7542897e-07
89.2,5.59304e-08
89.30000000000001,1.5448883e-08
89.4,3.6099321e-09
89.5,7.018991e-10
89.60000000000001,1.10229194e-10
89.7,1.3755484e-11
89.80000000000001,1.3370274e-12
89.9,9.820658e-14
90.0,5.4589533e-15
